Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
PC1,-3071.48214228863,6186.96428457726,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1']","[ 1.50014153e+01 -2.46862528e+00  1.85833762e+01 -7.73798472e+00
  8.37136082e+01  2.64507922e+00 -3.08467817e+02 -2.86323340e+02
 -2.20308360e+00 -4.60658511e-01 -1.24684020e+00 -7.56782091e-01
 -4.12427074e+00 -2.61841186e+00  1.57719251e+00 -1.12363957e+00
  2.54955271e+00  9.03288930e-03 -3.13907497e+01  8.26992025e+01
 -2.81369738e+01 -6.57567595e-01]","[3.69046844e+00 6.06130163e-01 4.40014837e+00 1.65640942e+00
 1.90513716e+01 3.55438021e-01 7.28570595e+01 6.76555957e+01
 4.34745771e-01 2.81915127e-01 7.90324412e-01 1.56291679e+00
 1.02248010e+00 7.60130108e-01 5.41757208e-01 3.20294160e-01
 6.10744051e-01 3.27021251e-02 7.59492005e+00 1.95490392e+01
 6.47079778e+00 4.26775779e-01]",0.01115510998935063,description_COUNT_text,descriptions,16040408,6173.582272480431,13.382012096828475,0.0012420325992721281,8.374793974754375e-05,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
PC2,-3071.969105084626,6187.938210169252,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc2']","[ 1.40210985e+01 -2.29158844e+00  1.71674437e+01 -7.61327719e+00
  7.83308962e+01  2.52902257e+00 -3.02790803e+02 -2.80678797e+02
 -2.22237742e+00 -4.28299060e-01 -1.44054197e+00 -1.66481549e+00
 -3.91967618e+00 -2.48181808e+00  1.53989512e+00 -1.15887348e+00
  2.41774781e+00  1.77461248e-02 -2.97633892e+01  7.87175727e+01
 -2.63539432e+01 -2.52013227e+00]","[3.73138547e+00 6.12525819e-01 4.46164751e+00 1.66949318e+00
 1.92564969e+01 3.63764020e-01 7.37295774e+01 6.84575440e+01
 4.35949925e-01 2.83126506e-01 8.04415191e-01 1.66335742e+00
 1.03285178e+00 7.67098149e-01 5.44291136e-01 3.21425866e-01
 6.16687975e-01 3.34005905e-02 7.65976440e+00 1.97354623e+01
 6.53754774e+00 1.17628923e+00]",0.01938426387018216,description_COUNT_text,descriptions,16040408,6173.582272480431,14.355937688820632,0.0007632164802759857,5.146226261850421e-05,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
PC3,-3071.078368339948,6186.156736679895,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc3']","[ 1.44463039e+01 -2.38900620e+00  1.73289978e+01 -7.94504148e+00
  7.74022776e+01  2.58029881e+00 -2.96869226e+02 -2.75578989e+02
 -2.21127109e+00 -5.01656813e-01 -1.35286176e+00  6.35506909e-01
 -3.99214809e+00 -2.53026861e+00  1.54491061e+00 -1.16925420e+00
  2.48428896e+00  1.38249979e-02 -3.01661989e+01  7.96822562e+01
 -2.69425025e+01 -8.09992099e-01]","[3.69703729e+00 6.06965977e-01 4.43641241e+00 1.68539534e+00
 1.92415215e+01 3.59080379e-01 7.29034509e+01 6.76990124e+01
 4.34660249e-01 2.77207310e-01 7.96240015e-01 7.88440784e-01
 1.02387604e+00 7.60828864e-01 5.42032423e-01 3.22221063e-01
 6.12360806e-01 3.29782508e-02 7.59694633e+00 1.95686048e+01
 6.48116425e+00 3.68872726e-01]",0.007098055883142416,description_COUNT_text,descriptions,16040408,6173.582272480431,12.574464199464273,0.0018599008488791172,0.00012540964248411508,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
price and PC1,-3069.28927780126,6184.57855560252,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc1']","[ 1.62419914e+01 -2.65443472e+00  1.99684457e+01 -8.24734361e+00
  9.00798045e+01  2.63964821e+00 -3.35769387e+02 -3.11540572e+02
 -2.30925138e+00 -3.06978965e-01 -1.21332559e+00 -4.11354176e+00
 -4.48973512e+00 -2.87150692e+00  1.62494919e+00 -1.05969032e+00
  2.69972548e+00  5.94577727e-04 -3.43736195e+01  8.97151556e+01
 -3.03627701e+01  3.21649052e-02 -1.76726176e+00]","[3.85503482e+00 6.28211783e-01 4.56642465e+00 1.70330056e+00
 1.98282164e+01 3.74298224e-01 7.62722247e+01 7.08158272e+01
 4.43969729e-01 3.20235734e-01 8.59195205e-01 2.59918565e+00
 1.07482700e+00 7.89958774e-01 5.50328362e-01 3.46090616e-01
 6.30969411e-01 3.43231250e-02 7.97106661e+00 2.04369055e+01
 6.74262979e+00 4.31416366e-02 9.10408950e-01]",0.001000755652950172,description_COUNT_text,descriptions,16040408,6173.582272480431,10.996283122089153,0.004094373515517288,0.0002760759634509019,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
price and PC2,-3067.63533726089,6181.270674521779,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc2']","[ 1.43314910e+01 -2.34964655e+00  1.76119063e+01 -7.62021882e+00
  7.99991033e+01  2.57892424e+00 -3.04786895e+02 -2.82601138e+02
 -2.20894628e+00 -4.60140617e-01 -1.39892835e+00 -9.70629556e-01
 -3.98285264e+00 -2.51986731e+00  1.54937153e+00 -1.13880999e+00
  2.46193254e+00  1.46532182e-02 -3.02274087e+01  7.99005837e+01
 -2.69000407e+01  1.35032850e-02 -1.92607929e+00]","[3.72074492e+00 6.09663094e-01 4.43519646e+00 1.65905414e+00
 1.91831208e+01 3.60707902e-01 7.34810396e+01 6.82291175e+01
 4.35534627e-01 2.80671461e-01 8.03632103e-01 1.47228409e+00
 1.03200927e+00 7.64952979e-01 5.43064846e-01 3.28091195e-01
 6.15253327e-01 3.32059984e-02 7.63752423e+00 1.96804229e+01
 6.51382100e+00 4.39980631e-02 1.00345564e+00]",0.0001702344164244536,description_COUNT_text,descriptions,16040408,6173.582272480431,7.688402041348127,0.0214034956818758,0.0014431977613172235,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
price and PC3,-3071.078368339948,6186.156736679895,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc3']","[ 1.44463039e+01 -2.38900620e+00  1.73289978e+01 -7.94504148e+00
  7.74022776e+01  2.58029881e+00 -2.96869226e+02 -2.75578989e+02
 -2.21127109e+00 -5.01656813e-01 -1.35286176e+00  6.35506909e-01
 -3.99214809e+00 -2.53026861e+00  1.54491061e+00 -1.16925420e+00
  2.48428896e+00  1.38249979e-02 -3.01661989e+01  7.96822562e+01
 -2.69425025e+01 -8.09992099e-01  0.00000000e+00]","[3.83220441e+00 6.27846103e-01 4.50101647e+00 1.68390774e+00
 1.97035252e+01 3.64176561e-01 7.53130931e+01 6.99449695e+01
 4.44555982e-01 2.86192022e-01 8.95371201e-01 8.17595544e-01
 1.07214338e+00 7.82239679e-01 5.41902000e-01 3.55930840e-01
 6.29856494e-01 3.41302324e-02 7.83830765e+00 2.02237536e+01
 6.66807505e+00 4.10664335e-02 3.26727775e-01]",0.007098055883142416,description_COUNT_text,descriptions,16040408,6173.582272480431,12.574464199464273,0.0018599008488791172,0.00012540964248411508,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
PC1 and PC2,-3067.673229943991,6181.346459887982,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc2']","[ 1.42752138e+01 -2.34133618e+00  1.75654306e+01 -7.60524523e+00
  7.97492042e+01  2.57515025e+00 -3.03444442e+02 -2.81363212e+02
 -2.20421664e+00 -4.58501157e-01 -1.38328971e+00 -9.12285086e-01
 -3.96415183e+00 -2.50898254e+00  1.54863403e+00 -1.14720330e+00
  2.45354189e+00  1.51698112e-02 -3.01107176e+01  7.95887030e+01
 -2.68129954e+01  3.69995312e-02 -1.88282749e+00]","[3.70501834e+00 6.08115653e-01 4.42445713e+00 1.65785150e+00
 1.91216583e+01 3.59356481e-01 7.31621667e+01 6.79344354e+01
 4.34532668e-01 2.79517748e-01 7.97085376e-01 1.44839158e+00
 1.02598144e+00 7.62376707e-01 5.42707832e-01 3.21108159e-01
 6.13248366e-01 3.30294258e-02 7.60887636e+00 1.96008762e+01
 6.49223721e+00 1.69429187e-01 9.90876929e-01]",0.0001772333802926822,description_COUNT_text,descriptions,16040408,6173.582272480431,7.764187407550708,0.020607633701925417,0.001389534273592903,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
PC1 and PC3,-3069.833046205417,6185.666092410835,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc3']","[ 1.55693236e+01 -2.55210866e+00  1.89916347e+01 -8.24910947e+00
  8.53582944e+01  2.55790644e+00 -3.22928232e+02 -2.99603933e+02
 -2.30519185e+00 -2.86755048e-01 -1.20965676e+00 -3.99562380e+00
 -4.30472672e+00 -2.76016415e+00  1.59681503e+00 -1.13429700e+00
  2.60459189e+00  7.41430598e-03 -3.30294453e+01  8.62714270e+01
 -2.91645742e+01 -1.73142650e+00  4.89694056e-01]","[3.82939210e+00 6.24776327e-01 4.58035170e+00 1.71803770e+00
 1.98635025e+01 3.72542713e-01 7.59926952e+01 7.05450372e+01
 4.43021329e-01 3.23257131e-01 8.18977852e-01 2.75372076e+00
 1.06228793e+00 7.87838064e-01 5.50609796e-01 3.21618411e-01
 6.26830841e-01 3.41006747e-02 7.95186313e+00 2.03447924e+01
 6.72553443e+00 9.68183125e-01 2.76170093e-01]",0.00180435252491886,description_COUNT_text,descriptions,16040408,6173.582272480431,12.083819930403479,0.002377014560125957,0.00016027765477099752,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
PC2 and PC3,-3069.00615450737,6184.01230901474,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc2' 'sd.description_COUNT_text_pc3']","[ 1.30476175e+01 -2.08305672e+00  1.50184112e+01 -8.03248511e+00
  6.99580580e+01  2.24685213e+00 -3.13312057e+02 -2.89933658e+02
 -2.38548573e+00 -2.03303685e-01 -1.63256782e+00 -6.50645067e+00
 -3.85180457e+00 -2.46498448e+00  1.55665524e+00 -1.21332083e+00
  2.28857943e+00  2.61862754e-02 -2.91439480e+01  7.71107084e+01
 -2.44880967e+01  6.23749586e+00 -7.62494140e-01]","[3.92414027e+00 6.43976550e-01 4.77699315e+00 1.73970143e+00
 2.04745739e+01 4.03846337e-01 7.84704998e+01 7.28078856e+01
 4.49743611e-01 3.27741858e-01 8.51888752e-01 3.48663625e+00
 1.08240877e+00 8.00568416e-01 5.57491962e-01 3.23836578e-01
 6.41371386e-01 3.57027557e-02 8.02891986e+00 2.07042513e+01
 6.87172515e+00 2.62563786e+00 3.92917832e-01]",0.00073744629195841,description_COUNT_text,descriptions,16040408,6173.582272480431,10.430036534308783,0.005434334205752244,0.0003664270115760785,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
"price, PC1, and PC2",-3067.63533726089,6181.270674521779,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc2']","[ 1.43314910e+01 -2.34964655e+00  1.76119063e+01 -7.62021882e+00
  7.99991033e+01  2.57892424e+00 -3.04786895e+02 -2.82601138e+02
 -2.20894628e+00 -4.60140617e-01 -1.39892835e+00 -9.70629556e-01
 -3.98285264e+00 -2.51986731e+00  1.54937153e+00 -1.13880999e+00
  2.46193254e+00  1.46532182e-02 -3.02274087e+01  7.99005837e+01
 -2.69000407e+01  1.35032850e-02 -1.92607929e+00  0.00000000e+00]","[3.93276698e+00 6.44101135e-01 4.58158550e+00 1.67587946e+00
 2.00484513e+01 3.75490301e-01 7.72514774e+01 7.17486152e+01
 4.43008784e-01 3.00401098e-01 9.51217380e-01 1.78402969e+00
 1.11482197e+00 7.97641598e-01 5.45696983e-01 3.85225144e-01
 6.44108773e-01 3.56473593e-02 8.03468129e+00 2.07399701e+01
 6.81809302e+00 3.83835976e-02 5.23234568e-01 3.19948543e-01]",0.0001702344164244536,description_COUNT_text,descriptions,16040408,6173.582272480431,7.688402041348127,0.0214034956818758,0.0014431977613172235,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
"price, PC1, and PC3",-3068.336223153909,6184.672446307817,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc3']","[ 1.76916718e+01 -2.89205130e+00  2.12633587e+01 -8.29760597e+00
  9.63201892e+01  2.88817494e+00 -3.59502333e+02 -3.33768684e+02
 -2.32696001e+00 -5.49307079e-01 -1.76175367e+00 -1.98213747e+00
 -4.93134405e+00 -3.08457137e+00  1.61268821e+00 -7.79888691e-01
  2.94186145e+00 -1.73294931e-02 -3.65962897e+01  9.64133281e+01
 -3.24627501e+01 -9.18996884e-02 -9.32099439e-01  3.68275157e-02]","[3.92831265e+00 6.43423185e-01 4.57630230e+00 1.67489249e+00
 2.00255359e+01 3.75037623e-01 7.71661864e+01 7.16673249e+01
 4.42974588e-01 3.00097508e-01 9.50025135e-01 1.77455651e+00
 1.11360314e+00 7.96974016e-01 5.45412797e-01 3.84773553e-01
 6.43451454e-01 3.55959498e-02 8.02594423e+00 2.07169306e+01
 6.81060794e+00 3.83857536e-02 5.19022380e-01 2.85708612e-01]",0.0003593987336149577,description_COUNT_text,descriptions,16040408,6173.582272480431,11.090173827386025,0.003906603651892912,0.00026341499204448764,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
"price, PC2, and PC3",-3067.63533726089,6181.270674521779,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc2' 'sd.description_COUNT_text_pc3']","[ 1.43314910e+01 -2.34964655e+00  1.76119063e+01 -7.62021882e+00
  7.99991033e+01  2.57892424e+00 -3.04786895e+02 -2.82601138e+02
 -2.20894628e+00 -4.60140617e-01 -1.39892835e+00 -9.70629556e-01
 -3.98285264e+00 -2.51986731e+00  1.54937153e+00 -1.13880999e+00
  2.46193254e+00  1.46532182e-02 -3.02274087e+01  7.99005837e+01
 -2.69000407e+01  1.35032850e-02 -1.92607929e+00  0.00000000e+00]","[3.73335723e+00 6.12997572e-01 4.45072428e+00 1.68470272e+00
 1.92493614e+01 3.61605121e-01 7.38435679e+01 6.85648152e+01
 4.35198982e-01 2.81654460e-01 8.11657319e-01 1.52066625e+00
 1.03441456e+00 7.67834709e-01 5.44667845e-01 3.24729606e-01
 6.17419194e-01 3.34149795e-02 7.66782698e+00 1.97603830e+01
 6.53588409e+00 4.07529167e-02 1.06017633e+00 3.04559265e-01]",0.0001702344164244536,description_COUNT_text,descriptions,16040408,6173.582272480431,7.688402041348127,0.0214034956818758,0.0014431977613172235,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
"PC1, PC2, and PC3",-3067.673229943991,6181.346459887982,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc2'
 'sd.description_COUNT_text_pc3']","[ 1.42752138e+01 -2.34133618e+00  1.75654306e+01 -7.60524523e+00
  7.97492042e+01  2.57515025e+00 -3.03444442e+02 -2.81363212e+02
 -2.20421664e+00 -4.58501157e-01 -1.38328971e+00 -9.12285086e-01
 -3.96415183e+00 -2.50898254e+00  1.54863403e+00 -1.14720330e+00
  2.45354189e+00  1.51698112e-02 -3.01107176e+01  7.95887030e+01
 -2.68129954e+01  3.69995312e-02 -1.88282749e+00  0.00000000e+00]","[3.71638480e+00 6.09742588e-01 4.43174363e+00 1.67943525e+00
 1.91620470e+01 3.59254074e-01 7.34959152e+01 6.82426742e+01
 4.34815542e-01 2.80509460e-01 8.00035815e-01 1.39526147e+00
 1.02972452e+00 7.65096262e-01 5.43866983e-01 3.21331101e-01
 6.14936691e-01 3.31836469e-02 7.63659406e+00 1.96756723e+01
 6.50918606e+00 2.03956138e-01 9.59865552e-01 2.93820790e-01]",0.0001772333802926822,description_COUNT_text,descriptions,16040408,6173.582272480431,7.764187407550708,0.020607633701925417,0.001389534273592903,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
"price, PC1, PC2, and PC3",-3065.997824873635,6181.99564974727,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_16'
 'product_id_17' 'product_id_18' 'product_id_19' 'product_id_2'
 'product_id_20' 'product_id_21' 'product_id_3' 'product_id_4'
 'product_id_5' 'price' 'description_COUNT_text_pc1'
 'description_COUNT_text_pc2' 'description_COUNT_text_pc3' 'sd.price'
 'sd.description_COUNT_text_pc1' 'sd.description_COUNT_text_pc2'
 'sd.description_COUNT_text_pc3']","[ 1.47637357e+01 -2.44029744e+00  1.72855196e+01 -8.18428245e+00
  7.73295608e+01  2.57883155e+00 -3.05245835e+02 -2.83257873e+02
 -2.26591090e+00 -5.09280114e-01 -1.56175859e+00 -6.92637626e-02
 -4.11415080e+00 -2.59722853e+00  1.52853918e+00 -1.11868127e+00
  2.53465065e+00  1.10547916e-02 -3.08025804e+01  8.14811469e+01
 -2.73363199e+01  4.27472007e-02 -2.00039852e-01  7.32540290e-01
  1.02578711e+00]","[3.81940463e+00 6.27980183e-01 4.56809165e+00 1.73353964e+00
 1.98970914e+01 3.70333256e-01 7.51892796e+01 6.98257320e+01
 4.39463111e-01 2.82975080e-01 8.60867641e-01 9.26524037e-01
 1.06631026e+00 7.80583010e-01 5.44976455e-01 3.41172784e-01
 6.28423420e-01 3.46182162e-02 7.82324035e+00 2.01784858e+01
 6.66820262e+00 3.79655312e-02 2.13670879e-01 4.25654080e-01
 4.82766699e-01]",3.013838448246389e-05,description_COUNT_text,descriptions,16040408,6173.582272480431,8.413377266839234,0.014895611592278122,0.0010043832849991094,16040408,Health & Household,Household Supplies,Household Batteries,AAA,1610.0,23.0,10.795845985412598,68.0,4055.0,7.0
