StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,consent,Q68,numread_print,rank_genres_1,rank_genres_2,rank_genres_3,rank_genres_4,rank_genres_5,instr_timing_1_First Click,instr_timing_1_Last Click,instr_timing_1_Page Submit,instr_timing_1_Click Count,instr_timing_2_First Click,instr_timing_2_Last Click,instr_timing_2_Page Submit,instr_timing_2_Click Count,instr_timing_3_First Click,instr_timing_3_Last Click,instr_timing_3_Page Submit,instr_timing_3_Click Count,instr_timing_4_First Click,instr_timing_4_Last Click,instr_timing_4_Page Submit,instr_timing_4_Click Count,Comprehension #1,Comprehension #2,Q72,Q73,timing_choice1_First Click,timing_choice1_Last Click,timing_choice1_Page Submit,timing_choice1_Click Count,timing_choice2_First Click,timing_choice2_Last Click,timing_choice2_Page Submit,timing_choice2_Click Count,info_provided,impt_attr_1,impt_attr_2,impt_attr_3,impt_attr_4,impt_attr_5,suggestions,PROLIFIC_PID,STUDY_ID,SESSION_ID,selected_id_1,selected_title_1,selected_price_1,selected_position_1,leftover_money_1,selected_id_2,selected_title_2,selected_price_2,selected_position_2,leftover_money_2,order_array_id_1,order_array_titles_1,order_array_prices_1,order_array_id_2,order_array_titles_2,order_array_prices_2,action_log_1,action_log_2,rand_outcome,outcome,starting_bank,price_range_min,price_range_max,book_list_length,Q_TotalDuration,failed_both_comprehension_checks,final_title,final_price,final_leftover_money,final_id
2024-06-24 17:09:03,2024-06-24 17:15:09,IP Address,162.195.117.170,100,366,True,2024-06-24 17:15:10,R_7uwxBaR8NyDf8yZ,,,,,25.9487,-80.2819,anonymous,EN,1,,0,0,,I agree to participate in the research,657f3a67a7240ab63edeb5d8,0,4,5,3,2,1,0,0,13.089,0,0,0,17.016,0,0,0,11.852,0,0,0,10.939,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,58.548,94.577,94.602,3,20.096,32.231,32.254,3,Just enough information to make an informed choice,5,10,10,10,3,nothing,657f3a67a7240ab63edeb5d8,6679b2c18a69e5e347bbc06c,6679e0638f8826a69e936971,46,Don’t Believe Everything You Think,7,3,3,45,Dopamine Detox,5,6,5,47;9;8;46;29;23;4;45;21;3,The Art of Letting Go;The Inmate;The Ritual;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Ashes & The Star Cursed King;The Housemaid;Dopamine Detox;The Serpent & The Wings of Night;Please Tell Me,4;7;4;7;7;3;7;5;5;6,47;9;8;29;23;4;45;21;3,The Art of Letting Go;The Inmate;The Ritual;Court of Ravens and Ruin;The Ashes & The Star Cursed King;The Housemaid;Dopamine Detox;The Serpent & The Wings of Night;Please Tell Me,4;7;4;7;3;7;5;5;6,select;row_7;59107:::select;row_3;93054:::confirm;row_3;95128,select;row_0;20125:::select;row_6;31035:::confirm;row_6;32260,3,nothing,10,3,7,10,366,no,,,,
2024-06-24 17:12:22,2024-06-24 17:15:19,IP Address,40.138.186.135,100,177,True,2024-06-24 17:15:20,R_54dZzL3egadIF33,,,,,37.1504,-84.5228,anonymous,EN,1,,0,0,,I agree to participate in the research,6632e29a99699a0b259f5cdb,2,3,1,2,5,4,0,0,6.642,0,0,0,7.033,0,0,0,4.986,0,0,0,11.081,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,3.942,31.558,31.567,15,1.682,24.922,24.927,12,Just enough information to make an informed choice,5,8,2,4,8,,6632e29a99699a0b259f5cdb,6679b2c18a69e5e347bbc06c,6679e12fca7960aeb48d51d2,47,The Art of Letting Go,4,1,6,23,The Ashes & The Star Cursed King,7,1,3,46;47;23;4;29;8;21;45;9;3,Don’t Believe Everything You Think;The Art of Letting Go;The Ashes & The Star Cursed King;The Housemaid;Court of Ravens and Ruin;The Ritual;The Serpent & The Wings of Night;Dopamine Detox;The Inmate;Please Tell Me,7;4;7;3;3;7;6;5;7;4,46;23;4;29;8;21;45;9;3,Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Housemaid;Court of Ravens and Ruin;The Ritual;The Serpent & The Wings of Night;Dopamine Detox;The Inmate;Please Tell Me,7;7;3;3;7;6;5;7;4,open_review;review_0_0;4576:::close_modal;close;8814:::open_review;review_0_1;10032:::close_modal;close;12870:::open_review;review_0_3;13927:::close_modal;close;16831:::open_review;review_1_0;18031:::close_modal;close;19726:::open_review;review_1_1;20495:::close_modal;close;22934:::open_review;review_1_2;24447:::close_modal;close;29422:::select;row_1;30440:::confirm;row_1;32192,open_review;review_0_0;1756:::close_modal;close;3707:::open_review;review_0_4;4732:::close_modal;close;6123:::open_review;review_1_0;7516:::close_modal;close;14347:::open_review;review_1_1;15524:::close_modal;close;19443:::open_review;review_1_2;20491:::close_modal;close;22459:::select;row_1;23748:::confirm;row_1;24996,3,nothing,10,3,7,10,177,no,,,,
2024-06-24 17:06:10,2024-06-24 17:15:23,IP Address,72.68.13.168,100,552,True,2024-06-24 17:15:24,R_32Pd7YglQVtGA4m,,,,,40.7182,-74.0476,anonymous,EN,1,,0,0,,I agree to participate in the research,5cec0ce40b7ee000169a8223,2,2,4,3,1,5,6.812,6.812,7.671,1,3.844,34.944,37.501,5,4.879,13.029,16.52,8,11.986,13.502,15.427,2,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,7.04,159.854,159.867,25,26.73,95.046,95.056,19,Just enough information to make an informed choice,3,6,1,3,3,No. The questions were clear.,5cec0ce40b7ee000169a8223,6679b2c18a69e5e347bbc06c,6679dfb6cdbfc00c390a7235,4,The Housemaid,4,0,6,3,Please Tell Me,5,1,5,4;8;3;29;45;46;47;21;9;23,The Housemaid;The Ritual;Please Tell Me;Court of Ravens and Ruin;Dopamine Detox;Don’t Believe Everything You Think;The Art of Letting Go;The Serpent & The Wings of Night;The Inmate;The Ashes & The Star Cursed King,4;4;5;6;3;4;6;6;7;4,8;3;29;45;46;47;21;9;23,The Ritual;Please Tell Me;Court of Ravens and Ruin;Dopamine Detox;Don’t Believe Everything You Think;The Art of Letting Go;The Serpent & The Wings of Night;The Inmate;The Ashes & The Star Cursed King,4;5;6;3;4;6;6;7;4,open_review;review_0_0;7924:::close_modal;close;25789:::open_review;review_0_1;26989:::close_modal;close;32256:::open_review;review_0_2;33822:::close_modal;close;44207:::open_review;review_1_0;55305:::close_modal;close;74106:::open_review;review_1_1;75288:::close_modal;close;79156:::open_review;review_1_2;80305:::close_modal;close;87106:::select;row_5;142623:::select;row_0;157239:::confirm;row_0;160738,open_review;review_7_0;28896:::close_modal;close;34145:::open_review;review_7_1;35096:::close_modal;close;39529:::open_review;review_7_2;41930:::close_modal;close;47095:::open_review;review_7_4;47963:::close_modal;close;50329:::open_descr;descr_0;61212:::close_modal;close;77979:::open_review;review_0_0;79329:::close_modal;close;81328:::open_review;review_0_4;82229:::close_modal;close;90079:::select;row_1;92945:::confirm;row_1;95061,3,nothing,10,3,7,10,552,no,,,,
2024-06-24 17:07:48,2024-06-24 17:15:31,IP Address,99.125.160.148,100,463,True,2024-06-24 17:15:32,R_3DjZ8dS5R5e8LIo,,,,,41.8183,-87.6095,anonymous,EN,1,,0,5,,I agree to participate in the research,65e41a568d58b05bcee45c8b,2,3,4,5,2,1,0,0,6.982,0,13.086,13.086,18.949,1,4.157,12.381,14.66,8,0,0,7.993,0,2,The e-book that you would be least likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,55.533,126.795,126.802,8,14.783,16.882,16.888,2,Just enough information to make an informed choice,1,8,6,9,10,Everything was clear in the directions for this study. ,65e41a568d58b05bcee45c8b,6679b2c18a69e5e347bbc06c,6679e01c9cf2f8d472c06c87,45,Dopamine Detox,5,7,5,47,The Art of Letting Go,7,8,3,21;3;4;46;29;9;8;45;23;47,The Serpent & The Wings of Night;Please Tell Me;The Housemaid;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Inmate;The Ritual;Dopamine Detox;The Ashes & The Star Cursed King;The Art of Letting Go,4;4;7;4;6;6;4;5;5;7,21;3;4;46;29;9;8;23;47,The Serpent & The Wings of Night;Please Tell Me;The Housemaid;Don’t Believe Everything You Think;Court of Ravens and Ruin;The Inmate;The Ritual;The Ashes & The Star Cursed King;The Art of Letting Go,4;4;7;4;6;6;4;5;7,open_review;review_3_0;56586:::close_modal;close;66047:::open_review;review_7_0;76710:::close_modal;close;85346:::select;row_7;124085:::confirm;row_7;127848,select;row_8;14792:::confirm;row_8;16891,4,nothing,10,3,7,10,463,no,,,,
2024-06-24 17:09:57,2024-06-24 17:15:53,IP Address,35.146.93.25,100,356,True,2024-06-24 17:15:54,R_6nmFkavq8LwfNh7,,,,,32.7368,-96.9068,anonymous,EN,,,0,0,,I agree to participate in the research,5da073ab77517c0014e5448c,1,3,4,5,2,1,0,0,4.189,0,0,0,32.361,0,0,0,4.528,0,0,0,9.854,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,16.7,46.455,46.478,9,6.661,34.782,34.795,4,Just enough information to make an informed choice,2,9,7,8,7,,5da073ab77517c0014e5448c,6679b2c18a69e5e347bbc06c,6679e09b691c7a6f5b2d4ef7,46,Don’t Believe Everything You Think,5,0,5,45,Dopamine Detox,7,5,3,46;3;29;9;47;21;45;8;23;4,Don’t Believe Everything You Think;Please Tell Me;Court of Ravens and Ruin;The Inmate;The Art of Letting Go;The Serpent & The Wings of Night;Dopamine Detox;The Ritual;The Ashes & The Star Cursed King;The Housemaid,5;6;3;6;5;6;7;7;5;4,3;29;9;47;21;45;8;23;4,Please Tell Me;Court of Ravens and Ruin;The Inmate;The Art of Letting Go;The Serpent & The Wings of Night;Dopamine Detox;The Ritual;The Ashes & The Star Cursed King;The Housemaid,6;3;6;5;6;7;7;5;4,select;row_0;20109:::open_descr;descr_0;27937:::close_modal;close;30082:::open_review;review_0_0;31109:::close_modal;close;32332:::select;row_6;38888:::select;row_0;42051:::confirm;row_0;46878,open_descr;descr_2;6672:::close_modal;close;23718:::select;row_5;34396:::confirm;row_5;34794,4,nothing,10,3,7,10,356,no,,,,
2024-06-24 17:11:56,2024-06-24 17:15:55,IP Address,108.16.93.117,100,238,True,2024-06-24 17:15:56,R_5dol60ir0r9Vcnu,,,,,40.2874,-75.2156,anonymous,EN,1,,0,20,,I agree to participate in the research,665635c9c0a82a5616a02b65,2,1,4,5,3,2,0,0,7.2,0,15.725,20.516,21.487,2,0,0,4.452,0,3.367,3.367,7.597,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,14.472,53.528,53.544,7,3.538,4.462,4.477,2,Just enough information to make an informed choice,7,9,7,8,8,,665635c9c0a82a5616a02b65,6679b2c18a69e5e347bbc06c,6679e112b948e8a4b08a38ad,4,The Housemaid,7,7,3,3,Please Tell Me,4,1,6,46;3;47;23;45;29;9;4;8;21,Don’t Believe Everything You Think;Please Tell Me;The Art of Letting Go;The Ashes & The Star Cursed King;Dopamine Detox;Court of Ravens and Ruin;The Inmate;The Housemaid;The Ritual;The Serpent & The Wings of Night,6;4;5;6;5;6;6;7;7;6,46;3;47;23;45;29;9;8;21,Don’t Believe Everything You Think;Please Tell Me;The Art of Letting Go;The Ashes & The Star Cursed King;Dopamine Detox;Court of Ravens and Ruin;The Inmate;The Ritual;The Serpent & The Wings of Night,6;4;5;6;5;6;6;7;6,select;row_1;15179:::open_review;review_7_0;40189:::close_modal;close;46165:::open_review;review_7_1;47776:::close_modal;close;52107:::select;row_7;53333:::confirm;row_7;54233,select;row_1;3572:::confirm;row_1;4494,4,nothing,10,3,7,10,238,no,,,,
2024-06-24 17:13:09,2024-06-24 17:16:16,IP Address,97.100.156.102,100,186,True,2024-06-24 17:16:17,R_3nckvvJq8ublfgJ,,,,,28.3299,-81.3559,anonymous,EN,1,,0,0,,I agree to participate in the research,6579d1fb582e8caf3b42396c,2,1,3,2,4,5,0,0,5.899,0,0,0,10.814,0,0,0,3.677,0,0,0,5.588,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,18.593,19.745,19.767,2,16.069,16.89,16.902,2,Just enough information to make an informed choice,4,8,8,8,8,,6579d1fb582e8caf3b42396c,6679b2c18a69e5e347bbc06c,6679e15c85ccf65db62748ef,21,The Serpent & The Wings of Night,4,6,6,9,The Inmate,3,7,7,8;29;47;4;3;46;21;23;9;45,The Ritual;Court of Ravens and Ruin;The Art of Letting Go;The Housemaid;Please Tell Me;Don’t Believe Everything You Think;The Serpent & The Wings of Night;The Ashes & The Star Cursed King;The Inmate;Dopamine Detox,6;5;5;7;6;7;4;6;3;3,8;29;47;4;3;46;23;9;45,The Ritual;Court of Ravens and Ruin;The Art of Letting Go;The Housemaid;Please Tell Me;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;The Inmate;Dopamine Detox,6;5;5;7;6;7;6;3;3,select;row_6;19324:::confirm;row_6;20474,select;row_7;16097:::confirm;row_7;16916,4,nothing,10,3,7,10,186,no,,,,
2024-06-24 17:11:49,2024-06-24 17:16:16,IP Address,173.70.9.214,100,267,True,2024-06-24 17:16:17,R_33DQqqmxNdCb5Vp,,,,,40.7238,-74.2293,anonymous,EN,1,,0,0,,I agree to participate in the research,633266bf68544440fd064f94,1,2,4,1,3,5,0,0,5.268,0,0,0,15.045,0,0,0,5.43,0,0,0,9.242,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,9.698,14.089,14.1,4,32.14,117.563,117.575,12,Just enough information to make an informed choice,3,8,4,10,4,,633266bf68544440fd064f94,6679b2c18a69e5e347bbc06c,6679e10b4134fe50ab400b42,29,Court of Ravens and Ruin,7,0,3,21,The Serpent & The Wings of Night,7,2,3,29;46;3;21;45;23;4;47;9;8,Court of Ravens and Ruin;Don’t Believe Everything You Think;Please Tell Me;The Serpent & The Wings of Night;Dopamine Detox;The Ashes & The Star Cursed King;The Housemaid;The Art of Letting Go;The Inmate;The Ritual,7;4;7;7;6;6;4;4;5;4,46;3;21;45;23;4;47;9;8,Don’t Believe Everything You Think;Please Tell Me;The Serpent & The Wings of Night;Dopamine Detox;The Ashes & The Star Cursed King;The Housemaid;The Art of Letting Go;The Inmate;The Ritual,4;7;7;6;6;4;4;5;4,open_descr;descr_0;10200:::close_modal;close;12839:::select;row_0;13591:::confirm;row_0;14591,open_descr;descr_1;32174:::close_modal;close;38909:::open_descr;descr_4;42670:::close_modal;close;72581:::open_descr;descr_5;79029:::close_modal;close;93837:::open_descr;descr_7;99312:::close_modal;close;106525:::open_descr;descr_8;109167:::close_modal;close;111861:::select;row_2;116678:::confirm;row_2;117598,1,choice_1,10,3,7,10,267,no,Court of Ravens and Ruin,7,3,29
2024-06-24 17:13:05,2024-06-24 17:16:35,IP Address,98.63.161.254,100,209,True,2024-06-24 17:16:36,R_6HhjG9vuMPYvCr7,,,,,41.6172,-87.8419,anonymous,EN,1,,0,0,,I agree to participate in the research,5f1b4845cbf55f3192e33b89,0,3,5,1,2,4,0,0,6.04,0,3.767,4.304,4.659,2,0,0,2.469,0,0,0,3.469,0,4,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,13.048,31.446,31.457,6,25.626,26.319,26.331,2,Just enough information to make an informed choice,10,7,4,5,4,,5f1b4845cbf55f3192e33b89,6679b2c18a69e5e347bbc06c,6679e15be08f4e992aeec4af,45,Dopamine Detox,5,3,5,47,The Art of Letting Go,3,5,7,46;3;23;45;29;4;47;21;9;8,Don’t Believe Everything You Think;Please Tell Me;The Ashes & The Star Cursed King;Dopamine Detox;Court of Ravens and Ruin;The Housemaid;The Art of Letting Go;The Serpent & The Wings of Night;The Inmate;The Ritual,6;4;7;5;3;4;3;7;5;6,46;3;23;29;4;47;21;9;8,Don’t Believe Everything You Think;Please Tell Me;The Ashes & The Star Cursed King;Court of Ravens and Ruin;The Housemaid;The Art of Letting Go;The Serpent & The Wings of Night;The Inmate;The Ritual,6;4;7;3;4;3;7;5;6,open_review;review_3_3;13503:::close_modal;close;14613:::open_review;review_3_3;15521:::close_modal;close;17293:::select;row_3;24718:::confirm;row_3;31901,select;row_5;25640:::confirm;row_5;26334,3,nothing,10,3,7,10,209,no,,,,
2024-06-24 17:11:06,2024-06-24 17:16:36,IP Address,99.174.169.148,100,330,True,2024-06-24 17:16:37,R_2ZWXxyIVKe4xNdj,,,,,37.589,-122.0461,anonymous,EN,1,,0,0,,I agree to participate in the research,60fdebfb247861f9a9dc9611,1,4,1,2,3,5,2.548,13.353,14.671,4,4.595,40.516,43.055,6,1.521,6.709,7.739,4,4.241,7.378,8.012,2,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,1.009,86.845,86.899,30,0.983,13.579,13.607,4,Just enough information to make an informed choice,4,8,7,9,8,,60fdebfb247861f9a9dc9611,6679b2c18a69e5e347bbc06c,6679e0d9e6a3561f0f27487a,29,Court of Ravens and Ruin,7,2,3,23,The Ashes & The Star Cursed King,6,5,4,47;8;29;4;46;45;23;21;9;3,The Art of Letting Go;The Ritual;Court of Ravens and Ruin;The Housemaid;Don’t Believe Everything You Think;Dopamine Detox;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;The Inmate;Please Tell Me,7;3;7;4;5;4;6;7;4;7,47;8;4;46;45;23;21;9;3,The Art of Letting Go;The Ritual;The Housemaid;Don’t Believe Everything You Think;Dopamine Detox;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;The Inmate;Please Tell Me,7;3;4;5;4;6;7;4;7,open_review;review_6_0;45374:::close_modal;close;50399:::open_review;review_6_3;51243:::close_modal;close;59372:::open_review;review_2_3;79844:::close_modal;close;82838:::open_review;review_2_1;83527:::close_modal;close;85189:::select;row_2;86339:::confirm;row_2;87484,select;row_5;13001:::confirm;row_5;13610,4,nothing,10,3,7,10,330,no,,,,
2024-06-24 17:11:50,2024-06-24 17:16:40,IP Address,135.26.122.54,100,290,True,2024-06-24 17:16:41,R_6Ia7mcAyiG0OWee,,,,,30.3228,-95.5298,anonymous,EN,1,,0,0,,I agree to participate in the research,66290ede1ab02829b1c72509,4 or more,3,2,1,4,5,0,0,10.375,0,0,0,13.167,0,0,0,5.149,0,0,0,10.067,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,54.156,100.338,100.47,4,22.596,24.367,24.386,2,Just enough information to make an informed choice,6,8,7,8,1,,66290ede1ab02829b1c72509,6679b2c18a69e5e347bbc06c,6679e0ebf361483918af5be7,23,The Ashes & The Star Cursed King,5,4,5,29,Court of Ravens and Ruin,6,2,4,47;4;29;45;23;21;8;9;46;3,The Art of Letting Go;The Housemaid;Court of Ravens and Ruin;Dopamine Detox;The Ashes & The Star Cursed King;The Serpent & The Wings of Night;The Ritual;The Inmate;Don’t Believe Everything You Think;Please Tell Me,7;4;6;7;5;7;4;4;6;7,47;4;29;45;21;8;9;46;3,The Art of Letting Go;The Housemaid;Court of Ravens and Ruin;Dopamine Detox;The Serpent & The Wings of Night;The Ritual;The Inmate;Don’t Believe Everything You Think;Please Tell Me,7;4;6;7;7;4;4;6;7,open_descr;descr_4;54373:::close_modal;close;81686:::select;row_4;97368:::confirm;row_4;100652,select;row_2;22627:::confirm;row_2;24396,4,nothing,10,3,7,10,290,no,,,,
2024-06-24 16:45:40,2024-06-24 17:16:41,IP Address,71.215.51.173,100,1861,True,2024-06-24 17:16:42,R_3QlN6qULiYopx1N,,,,,26.5677,-81.596,anonymous,EN,1,,0,0,,I agree to participate in the research,5e7bf5421c5c21000cc7b6e3,2,4,2,5,1,3,0,0,210.729,0,0,0,256.163,0,0,0,6.284,0,0,0,197.88,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,24.901,781.146,781.152,23,11.211,12.444,12.45,2,Just enough information to make an informed choice,10,10,10,10,10,,5e7bf5421c5c21000cc7b6e3,6679b2c18a69e5e347bbc06c,6679dae1257d6abba8af5c20,9,The Inmate,3,0,7,4,The Housemaid,4,2,6,9;47;29;4;21;46;23;3;45;8,The Inmate;The Art of Letting Go;Court of Ravens and Ruin;The Housemaid;The Serpent & The Wings of Night;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;Please Tell Me;Dopamine Detox;The Ritual,3;4;5;4;7;3;4;4;6;3,47;29;4;21;46;23;3;45;8,The Art of Letting Go;Court of Ravens and Ruin;The Housemaid;The Serpent & The Wings of Night;Don’t Believe Everything You Think;The Ashes & The Star Cursed King;Please Tell Me;Dopamine Detox;The Ritual,4;5;4;7;3;4;4;6;3,open_descr;descr_0;29484:::close_modal;close;54313:::open_descr;descr_2;77237:::close_modal;close;120034:::open_descr;descr_3;164798:::close_modal;close;551120:::open_review;review_0_0;683863:::close_modal;close;689831:::open_review;review_0_1;691164:::close_modal;close;694816:::open_review;review_0_2;695433:::close_modal;close;698867:::open_review;review_3_0;705669:::close_modal;close;710804:::open_review;review_7_0;723007:::close_modal;close;739480:::open_review;review_8_0;743532:::close_modal;close;753534:::open_review;review_3_2;767222:::close_modal;close;777158:::select;row_0;784144:::confirm;row_0;785728,select;row_2;11222:::confirm;row_2;12456,2,choice_2,10,3,7,10,1861,no,The Housemaid,4,6,4
2024-06-24 17:04:08,2024-06-24 17:16:55,IP Address,89.47.117.43,100,767,True,2024-06-24 17:16:56,R_61HFQWaYOzOaC4h,,,,,30.2947,-98.3708,anonymous,EN,1,,0,0,,I agree to participate in the research,66751ac0a38954562d5d22a8,2,3,2,5,4,1,0,0,14.767,0,27.258,27.258,33.703,1,14.908,21.439,22.764,3,14.046,14.833,24.058,2,2,The e-book that has the most positive customer reviews on the list,4,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,,,,,,,,,,,,,,66751ac0a38954562d5d22a8,6679b2c18a69e5e347bbc06c,6679df329f882aa303fa4634,,,,,,,,,,,,,,,,,,,2,choice_2,10,3,7,10,767,yes,,,,
2024-06-24 17:14:18,2024-06-24 17:17:00,IP Address,76.151.42.117,100,162,True,2024-06-24 17:17:01,R_6RWdKt8hhMGFYlS,,,,,39.0005,-76.9712,anonymous,EN,1,,0,0,,I agree to participate in the research,6674f63b8d1e3b3b3fb33a5a,2,2,5,1,4,3,0,0,1.899,0,0,0,1.94,0,0,0,2.323,0,0,0,2.3,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,6.549,52.237,52.257,22,1.715,2.275,2.294,2,"Too much, it was hard to digest all the information",7,9,6,10,4,,6674f63b8d1e3b3b3fb33a5a,6679b2c18a69e5e347bbc06c,6679e14466e6eddd4abba068,29,Court of Ravens and Ruin,3,3,7,45,Dopamine Detox,7,3,3,21;8;23;29;45;4;47;46;3;9,The Serpent & The Wings of Night;The Ritual;The Ashes & The Star Cursed King;Court of Ravens and Ruin;Dopamine Detox;The Housemaid;The Art of Letting Go;Don’t Believe Everything You Think;Please Tell Me;The Inmate,3;6;4;3;7;7;7;5;6;5,21;8;23;45;4;47;46;3;9,The Serpent & The Wings of Night;The Ritual;The Ashes & The Star Cursed King;Dopamine Detox;The Housemaid;The Art of Letting Go;Don’t Believe Everything You Think;Please Tell Me;The Inmate,3;6;4;7;7;7;5;6;5,open_review;review_0_0;7848:::close_modal;close;12102:::open_review;review_0_1;13515:::close_modal;close;16949:::open_review;review_1_0;18543:::close_modal;close;21854:::open_review;review_2_0;26541:::close_modal;close;31526:::open_review;review_3_1;33232:::close_modal;close;35635:::open_review;review_3_0;36693:::close_modal;close;39273:::open_review;review_4_0;41556:::close_modal;close;43544:::select;row_0;49384:::select;row_3;52723:::confirm;row_3;53536,select;row_3;1757:::confirm;row_3;2317,4,nothing,10,3,7,10,162,no,,,,
2024-06-24 17:13:09,2024-06-24 17:17:02,IP Address,64.174.89.118,100,233,True,2024-06-24 17:17:03,R_6pJZ5CDAF36k7sQ,,,,,32.7797,-96.8022,anonymous,EN,1,,0,0,,I agree to participate in the research,5cb1cd86637a05000187532b,1,1,4,2,3,5,0,0,8.421,0,0,0,14.436,0,0,0,6.57,0,5.161,5.161,8.884,1,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,44.996,46.94,46.952,2,10.789,11.797,11.806,2,Just enough information to make an informed choice,2,9,2,8,3,no,5cb1cd86637a05000187532b,6679b2c18a69e5e347bbc06c,6679e15966e6eddd4abba06d,8,The Ritual,3,3,7,4,The Housemaid,6,1,4,21;4;29;8;9;3;46;47;23;45,The Serpent & The Wings of Night;The Housemaid;Court of Ravens and Ruin;The Ritual;The Inmate;Please Tell Me;Don’t Believe Everything You Think;The Art of Letting Go;The Ashes & The Star Cursed King;Dopamine Detox,4;6;4;3;6;6;6;3;6;4,21;4;29;9;3;46;47;23;45,The Serpent & The Wings of Night;The Housemaid;Court of Ravens and Ruin;The Inmate;Please Tell Me;Don’t Believe Everything You Think;The Art of Letting Go;The Ashes & The Star Cursed King;Dopamine Detox,4;6;4;6;6;6;3;6;4,select;row_3;46933:::confirm;row_3;48876,select;row_1;11058:::confirm;row_1;12066,1,choice_1,10,3,7,10,233,no,The Ritual,3,7,8
2024-06-24 17:14:44,2024-06-24 17:17:08,IP Address,24.161.52.40,100,143,True,2024-06-24 17:17:08,R_6Bm6SknSN9gbIwk,,,,,40.7279,-73.9966,anonymous,EN,1,,0,0,,I agree to participate in the research,6678b0163d3e2b5f72d5da18,1,2,5,1,4,3,0,0,5.673,0,9.421,9.421,10.237,1,0,0,3.062,0,0,0,5.615,0,2,The e-book that you would be most likely to buy in an online bookstore if you were presented with this selection of e-books outside this study,,,7.387,9.118,9.133,2,13.85,20.378,20.393,6,Just enough information to make an informed choice,10,10,2,9,3,,6678b0163d3e2b5f72d5da18,6679b2c18a69e5e347bbc06c,6679e1bee08f4e992aeec4cb,29,Court of Ravens and Ruin,4,0,6,21,The Serpent & The Wings of Night,7,2,3,29;45;3;21;4;23;47;9;46;8,Court of Ravens and Ruin;Dopamine Detox;Please Tell Me;The Serpent & The Wings of Night;The Housemaid;The Ashes & The Star Cursed King;The Art of Letting Go;The Inmate;Don’t Believe Everything You Think;The Ritual,4;5;5;7;3;4;3;5;3;6,45;3;21;4;23;47;9;46;8,Dopamine Detox;Please Tell Me;The Serpent & The Wings of Night;The Housemaid;The Ashes & The Star Cursed King;The Art of Letting Go;The Inmate;Don’t Believe Everything You Think;The Ritual,5;5;7;3;4;3;5;3;6,select;row_0;7677:::confirm;row_0;9403,open_review;review_2_0;13869:::close_modal;close;15606:::open_review;review_2_1;16314:::close_modal;close;17449:::select;row_2;18684:::confirm;row_2;20397,2,choice_2,10,3,7,10,143,no,The Serpent & The Wings of Night,7,3,21
